,username,message,timestamp
6536,waysotheraccount ,@everyone lotto expiration unh 505c at 27, 2023-07-28T15:56:35.958000+00:00
6537,Sir Goldman Alerts ,COMMENT, 2024-01-31T19:52:41.775000+00:00
6538,Sir Goldman Alerts ,ENTRY, 2023-12-07T16:19:42.807000+00:00
6539,Sir Goldman Alerts ,COMMENT, 2024-01-24T15:50:46.293000+00:00
6540,Optionsking Alert Bot ,Update, 2023-09-01T17:45:02.796000+00:00
6541,Optionsking Alert Bot ,Update, 2023-08-22T14:07:10.472000+00:00
6542,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-12-06T14:48:38.195000+00:00
6543,Optionsking Alert Bot ,Open, 2023-09-29T16:24:35.810000+00:00
6544,Sir Goldman Alerts ,ENTRY, 2023-10-20T15:48:57.420000+00:00
6545,Sir Goldman Alerts ,COMMENT, 2023-10-19T15:33:51.814000+00:00
6546,Optionsking Alert Bot ,Update, 2023-10-24T00:11:26.145000+00:00
6547,Prodigy ,Im at BE lets see what it does, 2024-04-12T14:29:35.410000+00:00
6548,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-10-23T18:52:36.043000+00:00
6549,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-10-23T14:24:35.874000+00:00
6550,waysotheraccount ,@everyone amd 120c at 26/27 small let's see could be just a dt, 2023-07-12T13:56:20.452000+00:00
6551,Sir Goldman Alerts ,ENTRY, 2023-12-22T15:01:29.877000+00:00
6552,Waxui Alerts 🍭 ,Spx300 - 600 ✅ 100%Holding last cons, 2023-09-22T14:07:05.728000+00:00
6553,waysotheraccount ,@everyone bynd my favorite play currently lets see, 2023-07-11T14:09:32.089000+00:00
6554,Sir Goldman Alerts ,SCALE, 2023-12-27T17:46:12.951000+00:00
6555,Sir Goldman Alerts ,ENTRY, 2024-02-01T15:42:33.126000+00:00
6556,Optionsking Alert Bot ,Charts, 2023-09-27T17:41:06.250000+00:00
6557,Bullish B Signals ,AAPL Targets 19597 19618, 2023-12-22T15:06:02.229000+00:00
6558,Optionsking Alert Bot ,Trim, 2023-10-03T17:52:03.578000+00:00
6559,Waxui Alerts 🍭 ,Added to SPX here @120New Avg is 170, 2024-01-30T15:20:50.029000+00:00
6560,Bullish B Signals ,PYPL Ripping in preparation 🚀, 2024-01-25T16:48:07.715000+00:00
6561,Bullish B Signals ,MCD puts I mean ^^, 2024-01-05T14:31:18.182000+00:00
6562,Waxui Alerts 🍭 ,Re-Loaded NVDA shorts 06/02 385PAvg 275, 2023-06-01T14:04:53.127000+00:00
6563,Sir Goldman Alerts ,COMMENT, 2024-02-29T21:06:10.599000+00:00
6564,Optionsking Alert Bot ,Trim, 2023-09-27T19:13:25.493000+00:00
6565,Sir Goldman Alerts ,ENTRY, 2023-12-15T15:13:50.775000+00:00
6566,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-08-10T13:58:56.570000+00:00
6567,waysotheraccount ,@everyone dwac over 50 can set new highs, 2024-02-15T12:57:11.286000+00:00
6568,Sir Goldman Alerts ,COMMENT, 2024-03-27T17:04:10.948000+00:00
6569,Sir Goldman Alerts ,COMMENT, 2023-10-09T15:16:55.519000+00:00
6570,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-10-30T19:58:08.540000+00:00
6571,waysotheraccount ,@everyone watch msft reversal to 338, 2023-07-26T15:38:39.628000+00:00
6572,Sir Goldman Alerts ,COMMENT, 2023-12-27T19:01:54.164000+00:00
6573,waysotheraccount ,@everyone amd up nicely after averaging down to 17 can sell 25, 2023-09-07T14:11:53.868000+00:00
6574,Sir Goldman Alerts ,ENTRY, 2024-03-14T16:02:06.312000+00:00
6575,waysotheraccount ,@everyone mara lottos for 1250c 0dte at 06 who knows if it reverses, 2023-08-18T13:50:46.951000+00:00
6576,Sir Goldman Alerts ,COMMENT, 2024-01-04T15:13:36.087000+00:00
6577,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-04-08T13:33:52.267000+00:00
6578,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-01-10T20:53:32.901000+00:00
6579,Optionsking Alert Bot ,Close, 2023-11-01T18:16:35.832000+00:00
6580,waysotheraccount ,@everyone 25c for 2025 Jan slow scale in, 2023-07-26T12:30:58.291000+00:00
6581,Waxui Alerts 🍭 ,LOTTONVDA here03/15 850PAvg 300, 2024-03-15T13:30:22.350000+00:00
6582,Market Bishop ,Trimming IWM 201 C 3/20 @$170, 2024-03-19T15:14:59.275000+00:00
6583,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-09-07T15:11:32.451000+00:00
6584,Waxui Alerts 🍭 ,Have some faith, 2023-08-16T18:15:05.661000+00:00
6585,Optionsking Alert Bot ,Close, 2023-08-30T13:45:44.730000+00:00
6586,Sir Goldman Alerts ,ENTRY, 2023-10-30T16:25:40.409000+00:00
6587,Waxui Alerts 🍭 ,More SPX here200 - 360 ✅ 80%Holding 1/2, 2024-02-07T15:11:45.868000+00:00
6588,Optionsking Alert Bot ,Update, 2023-08-22T15:51:48.843000+00:00
6589,Sir Goldman Alerts ,COMMENT, 2023-10-04T15:14:38.606000+00:00
6590,waysotheraccount ,@everyone worth a lotto gap to fill 16 to 21 range Could be nice, 2023-07-25T15:28:32.430000+00:00
6591,Optionsking Alert Bot ,Update, 2023-08-31T17:42:15.583000+00:00
6592,Optionsking Alert Bot ,Recap, 2023-10-13T18:13:44.443000+00:00
6593,optionsdr ,, 2023-08-20T19:01:53.147000+00:00
6594,waysotheraccount ,@everyone entry on swing 680 to 750s, 2023-09-07T16:47:53.047000+00:00
6595,Sir Goldman Alerts ,ENTRY, 2023-12-20T18:56:01.678000+00:00
6596,notav6maro ,Wall St Bible Inc, 2024-03-29T14:28:24.904000+00:00
6597,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-11-01T14:13:15.993000+00:00
6598,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-08-11T18:51:14.968000+00:00
6599,Waxui Alerts 🍭 ,Trail Stops at B/E, 2023-04-06T18:35:33.186000+00:00
6600,Waxui Alerts 🍭 ,LOTTO SPX here08/11 4420PAvg 250, 2023-08-11T13:37:19.332000+00:00
6601,Sir Goldman Alerts ,ENTRY, 2024-03-05T20:06:09.672000+00:00
6602,waysotheraccount ,@everyone hous making a nice print, 2023-07-26T13:38:44.932000+00:00
6603,Bullish B Signals ,SPY TARGETS 47176 47249 47384, 2024-01-08T18:25:35.260000+00:00
6604,waysotheraccount ,and some puts below 351 for a strangle, 2023-12-20T15:01:08.558000+00:00
6605,Sir Goldman Alerts ,SCALE, 2024-03-08T15:38:31.283000+00:00
6606,Optionsking Alert Bot ,Update, 2023-09-07T17:54:27.335000+00:00
6607,KC Trades Bot ,scaled 78 💰💰💰, 2024-03-27T13:39:55.985000+00:00
6608,kavi1127 ,Spy choppy <@820136117918761050>, 2023-07-20T16:29:01.682000+00:00
6609,Bullish B Signals ,ENTERING COST $695 1/19 CALLS @ 048, 2024-01-19T20:22:59.952000+00:00
6610,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-12-01T17:29:34.994000+00:00
6611,Sir Goldman Alerts ,COMMENT, 2024-02-21T18:06:16.997000+00:00
6612,waysotheraccount ,@everyone bac just continues to print  Hope you listened $$$, 2023-07-19T17:15:59.764000+00:00
6613,Sir Goldman Alerts ,COMMENT, 2024-02-02T20:07:42.752000+00:00
6614,Sir Goldman Alerts ,COMMENT, 2024-02-18T23:37:40.603000+00:00
6615,lucky1456 ,Morning Gents, 2024-04-08T13:19:58.188000+00:00
6616,Waxui Alerts 🍭 ,*Riskier* COIN here01/12 160CAvg 350, 2024-01-11T14:32:59.683000+00:00
6617,Sir Goldman Alerts ,COMMENT, 2023-10-03T18:21:23.745000+00:00
6618,Owen's Alerts ,Worst possible outcome swifties won and my bets didnt hit, 2024-02-12T03:56:43.505000+00:00
6619,Optionsking Alert Bot ,Update, 2023-09-18T19:01:08.307000+00:00
6620,Optionsking Alert Bot ,Update, 2023-11-01T16:18:03.611000+00:00
6621,Waxui Alerts 🍭 ,Closed SPX here Scalp szn, 2024-03-11T17:20:00.893000+00:00
6622,Waxui Alerts 🍭 ,*Riskier*SPX here08/16 4460CAvg 260, 2023-08-16T15:12:38.339000+00:00
6623,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-01-04T15:32:59.492000+00:00
6624,Optionsking Alert Bot ,Charts, 2023-10-23T19:08:31.316000+00:00
6625,Bullish B Signals ,STOP loss set to 150 on NVDA Calls POST THOSE PROFITS AND TAG ME, 2023-12-14T14:33:05.303000+00:00
6626,Optionsking Alert Bot ,Open, 2023-09-27T19:08:37.360000+00:00
6627,Optionsking Alert Bot ,Update, 2023-11-02T16:28:29.815000+00:00
6628,Sir Goldman Alerts ,COMMENT, 2023-10-05T18:26:22.585000+00:00
6629,Waxui Alerts 🍭 ,Closed COST here @350, 2023-09-28T14:06:06.012000+00:00
6630,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-07-31T14:27:52.275000+00:00
6631,optionsdr ,, 2023-08-07T15:49:28.200000+00:00
6632,Optionsking Alert Bot ,Charts, 2023-09-26T17:59:16.151000+00:00
6633,Sir Goldman Alerts ,EXIT, 2024-03-07T20:02:34.701000+00:00
6634,Sir Goldman Alerts ,EXIT, 2024-02-02T17:51:22.413000+00:00
6635,Optionsking Alert Bot ,Open, 2023-09-01T17:15:54.940000+00:00
6636,Market Bishop ,Trimming IWM 20750 P 4/5 @$220, 2024-04-04T18:27:19.438000+00:00
6637,Waxui Alerts 🍭 ,Trim SPX here360 - 450 ✅ 25%Holding most, 2024-02-26T15:23:39.393000+00:00
6638,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-12-01T15:35:45.164000+00:00
6639,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-08-28T13:59:43.917000+00:00
6640,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-09-08T14:44:10.842000+00:00
6641,waysotheraccount ,@everyone added some lyft weekly calls at 12 for 12c, 2023-07-11T14:05:39.393000+00:00
6642,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-01-08T16:19:40.700000+00:00
6643,Sir Goldman Alerts ,COMMENT, 2024-02-15T19:15:55.855000+00:00
6644,Sir Goldman Alerts ,ENTRY, 2023-12-13T19:01:30.902000+00:00
6645,Sir Goldman Alerts ,EXIT, 2024-02-06T19:12:56.415000+00:00
6646,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-08-09T18:47:43.289000+00:00
6647,Sir Goldman Alerts ,COMMENT, 2023-12-14T20:12:57.200000+00:00
6648,Bullish B Signals ,1st trim 096 18%, 2023-12-20T14:52:26.867000+00:00
6649,KC Trades Bot ,boom Scale baby scale 💰, 2024-03-28T18:58:48.468000+00:00
6650,Sir Goldman Alerts ,COMMENT, 2024-02-20T18:34:54.487000+00:00
6651,Waxui Alerts 🍭 ,Trim SPX here300 - 360 ✅ 20%Holding most, 2024-01-12T18:39:18.767000+00:00
6652,Waxui Alerts 🍭 ,*Riskier*NFLX here06/09 395PAvg 300, 2023-06-08T13:31:14.566000+00:00
6653,Sir Goldman Alerts ,EXIT, 2023-11-29T17:08:07.148000+00:00
6654,Sir Goldman Alerts ,SCALE, 2023-12-27T18:02:50.737000+00:00
6655,Optionsking Alert Bot ,Close, 2023-08-21T13:44:11.867000+00:00
6656,Sir Goldman Alerts ,COMMENT, 2024-01-10T18:17:35.889000+00:00
6657,Waxui Alerts 🍭 ,Closed SPY runners here, 2023-06-12T14:46:12.442000+00:00
6658,Sir Goldman Alerts ,COMMENT, 2024-03-18T18:45:50.328000+00:00
6659,Sir Goldman Alerts ,COMMENT, 2023-12-22T16:25:19.203000+00:00
6660,Sir Goldman Alerts ,SCALE, 2023-10-16T14:17:38.891000+00:00
6661,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-10-16T15:22:00.785000+00:00
6662,Market Bishop ,Trimming NFLX 625 P 4/5 @$240, 2024-04-04T18:21:12.519000+00:00
6663,Waxui Alerts 🍭 ,Break under 4520 coming shortly, 2023-11-15T17:10:26.134000+00:00
6664,waysotheraccount ,@everyone dtoc up nicely let's see, 2023-09-19T20:37:53.950000+00:00
6665,Optionsking Alert Bot ,Update, 2023-10-13T17:49:17.798000+00:00
6666,Waxui Alerts 🍭 ,*Swing Starter*ARM here12/15 64CAvg 165, 2023-12-06T15:09:27.809000+00:00
6667,Waxui Alerts 🍭 ,smh lol, 2023-07-14T14:42:10.305000+00:00
6668,waysotheraccount ,I see I'm flexible on the weekends, 2023-07-21T12:14:01.706000+00:00
6669,Optionsking Alert Bot ,Update, 2023-10-16T19:33:19.253000+00:00
6670,Bullish B Signals ,trim MOST NKE calls 50% BOOM 🔥, 2024-01-11T17:41:54.440000+00:00
6671,Sir Goldman Alerts ,ENTRY, 2024-02-08T15:51:13.912000+00:00
6672,Sir Goldman Alerts ,ENTRY, 2024-02-29T17:02:28.782000+00:00
6673,Waxui Alerts 🍭 ,Closed UNH here 490Beautiful catch 🍭, 2023-10-13T13:52:59.278000+00:00
6674,Waxui Alerts 🍭 ,More SPX here215 - 420 ✅ 95%Holding 1/2, 2024-03-07T18:47:14.804000+00:00
6675,Sir Goldman Alerts ,COMMENT, 2024-02-22T15:48:59.941000+00:00
6676,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-03-01T15:21:05.843000+00:00
6677,Waxui Alerts 🍭 ,Trim SPX here300 - 390 ✅ 30%Hilding most, 2023-10-30T14:55:47.049000+00:00
6678,Market Bishop ,Bishop's Ideas, 2024-04-12T18:16:37.505000+00:00
6679,Market Bishop ,Bishop's Ideas, 2024-03-28T17:26:21.504000+00:00
6680,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-08-10T14:18:08.558000+00:00
6681,Optionsking Alert Bot ,Update, 2023-10-26T21:17:58.661000+00:00
6682,Sir Goldman Alerts ,COMMENT, 2024-04-04T19:30:50.538000+00:00
6683,Sir Goldman Alerts ,COMMENT, 2024-01-26T18:36:47.080000+00:00
6684,Bullish B Signals ,PT 1 HIT, 2023-11-13T17:48:05.215000+00:00
6685,Optionsking Alert Bot ,Update, 2023-09-12T17:16:09.161000+00:00
6686,Waxui Alerts 🍭 ,Stopped out of SPX here @150 🔻, 2023-04-18T16:11:58.948000+00:00
6687,KC Trades Bot ,250 here in runners 💰 moving stops up into profit now ✅, 2024-04-03T14:50:21.427000+00:00
6688,Sir Goldman Alerts ,SCALE, 2024-03-05T20:07:41.609000+00:00
6689,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-11-20T14:35:05.004000+00:00
6690,Optionsking Alert Bot ,Recap, 2023-08-30T20:17:37.033000+00:00
6691,Optionsking Alert Bot ,Update, 2023-09-19T18:13:44.893000+00:00
6692,Optionsking Alert Bot ,Update, 2023-09-13T16:47:17.475000+00:00
6693,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-11-06T14:32:42.959000+00:00
6694,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-12-06T20:02:56.807000+00:00
6695,Waxui Alerts 🍭 ,Trim SPX here275 - 330 ✅ 20%Holding most, 2024-01-03T15:59:11.384000+00:00
6696,Sir Goldman Alerts ,EXIT, 2023-11-17T16:23:07.912000+00:00
6697,Sir Goldman Alerts ,EXIT, 2024-03-07T19:09:18.587000+00:00
6698,Sir Goldman Alerts ,SCALE, 2024-03-22T17:53:57.839000+00:00
6699,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-08-31T15:24:58.824000+00:00
6700,Sir Goldman Alerts ,EXIT, 2023-11-30T19:32:20.892000+00:00
6701,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-08-29T19:50:20.939000+00:00
6702,Bullish B Signals ,LIVE WATCHLIST TONIGHT Come check it out, 2023-11-19T21:02:34.548000+00:00
6703,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-01-08T20:40:37.710000+00:00
6704,Sir Goldman Alerts ,COMMENT, 2024-01-29T21:28:48.408000+00:00
6705,Sir Goldman Alerts ,ENTRY, 2024-04-05T16:32:08.256000+00:00
6706,KC Trades Bot ,scaled 152 ✅, 2024-04-11T13:36:11.307000+00:00
6707,Sir Goldman Alerts ,COMMENT, 2024-04-09T16:56:05.727000+00:00
6708,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-12-04T15:55:02.330000+00:00
6709,Waxui Alerts 🍭 ,SPX 400 - 1100 ✅ 175%Holding last con, 2024-02-29T16:40:05.976000+00:00
6710,Sir Goldman Alerts ,EXIT, 2023-11-09T20:33:32.875000+00:00
6711,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-03-19T13:33:34.037000+00:00
6712,KC Trades Bot ,+210% on IWM put swings congrats to those 💰, 2024-04-02T13:32:08.396000+00:00
6713,Optionsking Alert Bot ,Update, 2023-08-30T16:23:32.912000+00:00
6714,Sir Goldman Alerts ,ENTRY, 2024-03-04T16:24:48.484000+00:00
6715,Sir Goldman Alerts ,EXIT, 2023-10-05T18:53:33.365000+00:00
6716,Sir Goldman Alerts ,COMMENT, 2024-03-13T18:58:58.406000+00:00
6717,waysotheraccount ,@everyone dbgi $$$, 2023-08-30T09:48:10.987000+00:00
6718,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-11-30T14:39:20.105000+00:00
6719,Sir Goldman Alerts ,COMMENT, 2024-02-12T19:26:44.390000+00:00
6720,Market Bishop ,Setting trims, 2024-04-12T17:41:09.586000+00:00
6721,Market Bishop ,Bishop's Ideas, 2024-03-19T04:14:57.290000+00:00
6722,rumrunner3050 ,Morning Gents, 2024-01-09T15:08:41.998000+00:00
6723,Waxui Alerts 🍭 ,, 2023-08-20T20:37:38.751000+00:00
6724,Waxui Alerts 🍭 ,More TTD here085 - 135 ✅ 59%Holding 1/2, 2023-06-28T13:52:33.913000+00:00
6725,Waxui Alerts 🍭 ,LOTTONVDA here04/05 860PAvg 260, 2024-04-05T13:32:43.231000+00:00
6726,Waxui Alerts 🍭 ,Closed SPX here @380Solid catch, 2024-02-13T17:35:44.897000+00:00
6727,waysotheraccount ,@everyone estc about to hit 80 $$, 2023-09-06T18:51:23.289000+00:00
6728,Sir Goldman Alerts ,COMMENT, 2023-11-28T17:04:43.632000+00:00
6729,Market Bishop ,Bishop's Ideas, 2024-03-25T15:35:50.669000+00:00
6730,Optionsking Alert Bot ,Update, 2023-08-31T19:00:54.853000+00:00
6731,Waxui Alerts 🍭 ,Closed SPY runners here @125, 2023-05-24T16:41:19.356000+00:00
6732,Sir Goldman Alerts ,COMMENT, 2024-02-12T18:52:40.370000+00:00
6733,Sir Goldman Alerts ,COMMENT, 2023-11-28T18:04:30.554000+00:00
6734,Waxui Alerts 🍭 ,Closed MSFT here @B/E, 2023-04-18T13:58:13.341000+00:00
6735,Waxui Alerts 🍭 ,LOTTOSPX here04/21 4100PAvg 250, 2023-04-21T14:09:12.999000+00:00
6736,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-09-20T17:09:27.102000+00:00
6737,waysotheraccount ,@everyone bac hit that double from 33 to 66 100 percent, 2023-07-19T16:49:17.939000+00:00
6738,Sir Goldman Alerts ,COMMENT, 2024-03-22T15:47:16.136000+00:00
6739,Waxui Alerts 🍭 ,Trim SPX here200 - 250 ✅ 25%Holding most, 2024-03-06T16:33:40.054000+00:00
6740,Waxui Alerts 🍭 ,Trimming 1/2 AMD off open, 2024-01-18T14:15:05.148000+00:00
6741,Sir Goldman Alerts ,ENTRY, 2024-03-19T18:04:58.554000+00:00
6742,Optionsking Alert Bot ,Update, 2023-10-24T16:25:50.339000+00:00
6743,Sir Goldman Alerts ,COMMENT, 2023-10-08T21:09:05.350000+00:00
6744,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-08-25T14:56:55.959000+00:00
6745,Waxui Alerts 🍭 ,Closed SPX here @360Solid catch, 2024-01-24T18:42:47.145000+00:00
6746,Sir Goldman Alerts ,COMMENT, 2024-01-22T15:49:53.248000+00:00
6747,Sir Goldman Alerts ,COMMENT, 2024-01-09T15:34:35.858000+00:00
6748,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-08-29T15:06:36.585000+00:00
6749,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-03-28T19:05:46.571000+00:00
6750,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-10-30T17:22:12.297000+00:00
6751,Market Bishop ,Bishop's Ideas, 2024-04-12T15:24:27.156000+00:00
6752,Waxui Alerts 🍭 ,More SPX here200 - 350 ✅ 75%Holding 1/2, 2024-01-05T18:04:31.829000+00:00
6753,waysotheraccount ,@everyone mdbh watch this psychological touch of 15, 2023-09-25T16:55:16.024000+00:00
6754,Optionsking Alert Bot ,Update, 2023-09-19T17:55:26.983000+00:00
6755,Waxui Alerts 🍭 ,More SPX here400 - 600 ✅ 50%Holding 1/2, 2023-05-05T14:39:54.779000+00:00
6756,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-10-24T13:32:08.304000+00:00
6757,Optionsking Alert Bot ,Update, 2023-10-10T17:06:32.784000+00:00
6758,Sir Goldman Alerts ,COMMENT, 2024-01-08T17:26:48.545000+00:00
6759,Optionsking Alert Bot ,Open, 2023-09-18T18:17:35.054000+00:00
6760,Market Bishop ,Bishop's Ideas, 2024-03-22T14:51:32.878000+00:00
6761,Market Bishop ,Bishop's Ideas, 2024-03-18T14:23:27.881000+00:00
6762,Sir Goldman Alerts ,ENTRY, 2024-03-12T17:28:56.854000+00:00
6763,Waxui Alerts 🍭 ,*Riskier*SHOP here05/05 55CAgg 150, 2023-05-04T13:32:03.574000+00:00
6764,Market Bishop ,Trimming TSLA 17250 C 4/12 @$044, 2024-04-12T16:34:29.281000+00:00
6765,Sir Goldman Alerts ,COMMENT, 2024-02-05T17:33:39.800000+00:00
6766,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-04-11T13:52:40.795000+00:00
6767,Sir Goldman Alerts ,SCALE, 2023-12-28T19:15:29.606000+00:00
6768,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-11-29T17:38:49.529000+00:00
6769,Sir Goldman Alerts ,ENTRY, 2023-12-11T16:12:15.304000+00:00
6770,Bullish B Signals ,30% on NKE this morning  🔥, 2023-11-28T14:33:23.043000+00:00
6771,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-08-28T18:35:00.893000+00:00
6772,Sir Goldman Alerts ,COMMENT, 2024-02-12T20:29:39.680000+00:00
6773,waysotheraccount ,@everyone VS printed if you entered, 2023-10-12T14:08:44.998000+00:00
6774,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-09-20T17:04:56.819000+00:00
6775,Sir Goldman Alerts ,COMMENT, 2023-11-15T18:57:07.615000+00:00
6776,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-01-10T21:00:00.081000+00:00
6777,Waxui Alerts 🍭 ,LOTTOSPX here04/05 5140PAvg 320, 2024-04-05T14:12:38.170000+00:00
6778,Waxui Alerts 🍭 ,Closed SPX heresolid scalp, 2023-11-02T16:58:58.401000+00:00
6779,Bullish B Signals ,Good place to avg down here Think we can get another PUMP, 2023-11-07T15:58:37.159000+00:00
6780,Sir Goldman Alerts ,COMMENT, 2024-01-26T21:13:22.577000+00:00
6781,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-04-01T16:16:45.953000+00:00
6782,Sir Goldman Alerts ,COMMENT, 2024-01-23T16:46:55.522000+00:00
6783,Bullish B Signals ,SPY CHART, 2024-01-08T19:58:29.482000+00:00
6784,Optionsking Alert Bot ,Update, 2023-08-29T14:17:18.195000+00:00
6785,Optionsking Alert Bot ,Update, 2023-10-04T15:42:18.505000+00:00
6786,waysotheraccount ,@everyone ai printing nicely $$$, 2023-07-18T14:12:17.844000+00:00
6787,Waxui Alerts 🍭 ,Stopped out of SPX here 🔻Repositioning, 2024-01-30T16:14:08.400000+00:00
6788,Optionsking Alert Bot ,Update, 2023-10-13T17:51:29.811000+00:00
6789,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-01-10T14:00:52.866000+00:00
6790,Optionsking Alert Bot ,Update, 2023-10-02T16:37:22.677000+00:00
6791,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-01-04T14:37:52.442000+00:00
6792,Sir Goldman Alerts ,COMMENT, 2023-10-27T15:53:11.584000+00:00
6793,Prodigy ,51% up wow, 2024-04-11T17:07:15.405000+00:00
6794,Sir Goldman Alerts ,COMMENT, 2024-02-15T18:44:44.371000+00:00
6795,Waxui Alerts 🍭 ,LOTTOUNH here10/13 540CAvg 210, 2023-10-13T13:30:31.399000+00:00
6796,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-11-15T18:40:34.504000+00:00
